,CS-275B,CS-254B,CS-372,CS-349D,CS-155,CS-336,CS-254,CS-343D,CS-348C,CS-278,CS-325B,CS-261,CS-247A,CS-522,CS-448B,CS-269I,CS-328,CS-240,CS-377G,CS-243,CS-356,CS-129,CS-327A,CS-240LX,CS-103,CS-247S,CS-248B,CS-528,CS-106S,CS-263,CS-124,CS-347,CS-131,CS-257,CS-106M,CS-22A,CS-47,CS-228,CS-194H,CS-229,CS-7,CS-231A,CS-210B,CS-300,CS-173A,CS-348K,CS-106A,CS-529,CS-206,CS-255,CS-498C,CS-153,CS-177,CS-152,CS-148,CS-422,CS-143,CS-224S,CS-197,CS-194,CS-281,CS-29N,CS-197C,CS-273C,CS-83N,CS-259Q,CS-198B,CS-237A,CS-224V,CS-275A,CS-279,CS-212,CS-225A,CS-235,CS-205L,CS-147,CS-476A,CS-349H,CS-432,CS-190,CS-107E,CS-355,CS-227B,CS-377Q,CS-224C,CS-224W,CS-329T,CS-106E,CS-361,CS-256,CS-295,CS-247G,CS-221,CS-161,CS-248A,CS-151,CS-498D,CS-309A,CS-52,CS-210A,CS-49N,CS-224N,CS-273B,CS-298,CS-233,CS-348I,CS-366,CS-270,CS-224R,CS-275,CS-242,CS-154,CS-375,CS-369O,CS-272,CS-239,CS-112,CS-326,CS-237B,CS-168,CS-244B,CS-24,CS-157,CS-470,CS-44N,CS-230,CS-265,CS-229M,CS-109,CS-145,CS-377U,CS-181W,CS-251,CS-246,CS-106AX,CS-339R,CS-108,CS-238,CS-223A,CS-111,CS-241,CS-181,CS-144,CS-448I,CS-330,CS-247B,CS-140E,CS-329M,CS-149,CS-547,CS-249I,CS-342,CS-106L,CS-31N,CS-331,CS-106B,CS-202,CS-236,CS-198,CS-105,CS-170,CS-194W,CS-274,CS-193Q,CS-337,CS-107,CS-244
CS-275B,0.0,0.6390092418692006,0.39528051025531363,0.514495044349815,0.5173773174405415,0.37581122041021253,0.6812577867861725,0.7073470070848132,0.5727913420235416,0.64691224873087,0.6078435018688286,0.4308533387879577,0.5383342321066626,0.3802369042527475,0.3738587128326236,0.5293526972497536,0.4687505811034457,0.4222809007568291,0.49058147535191626,0.37426780965840417,0.5874258512003273,0.45047139111516077,0.4299235732748201,0.5547724863789353,0.46402737229670676,0.5745207058779775,0.45089908325120404,0.41218364728415496,0.47724863789352323,0.6146865760455213,0.5554977034791826,0.5758595682168957,0.3580341037990219,0.46395299105565574,0.4372873161388698,0.5279208583595217,0.4863231493017461,0.46769064841846886,0.3965821819737062,0.43185748554214626,0.5644606430258289,0.43741748331070907,0.5376276103166782,0.40126820015991965,0.3987206426539227,0.6459266972869442,0.5954032393030477,0.48918682708220984,0.3079569332614315,0.5810290644699406,0.5970768172266955,0.39710285066106327,0.3802183089424847,0.520780259218625,0.493147628168176,0.5412908864384403,0.5276605240158432,0.3651561076296558,0.5630102088253343,0.43382858842999794,0.5485616527511762,0.7254588392807334,0.40751622440820423,0.6232404187663871,0.5144392584190267,0.5709504063075292,0.7015638655930975,0.37015824609033604,0.46040128679547015,0.6373542592558157,0.40245830001673577,0.4122766238354687,0.3902411811741079,0.41491715789277944,0.5027614035740187,0.394127601019023,0.5999590903174219,0.5482083418561838,0.41368986741543784,0.7036279450322629,0.650817263886048,0.5776261226918571,0.3524369154099336,0.5160012644810978,0.5796902021310225,0.5280138349108355,0.3858526879520985,0.4685274373802927,0.5570969001617792,0.5144392584190267,0.5232534354835711,0.4406902579169533,0.4521449690388084,0.5913122710452424,0.5265448054000781,0.34845751901370475,0.5500864681927218,0.5324767093738959,0.4127601019023002,0.5018502333711438,0.3576064116629786,0.50655484686762,0.33393458169849566,0.6967848708555702,0.4465663759599829,0.49307324692712495,0.5885973557468807,0.42869628279747846,0.4298305967235063,0.37443516745076894,0.5502724212953494,0.39868345203339717,0.3385462186436581,0.616285772728118,0.576064116629786,0.5614853933837886,0.41341093776149657,0.48011231567398704,0.45197761124644364,0.4764304442419622,0.3648771779757145,0.4771370660319467,0.4292727374156238,0.5644606430258289,0.4093385648139539,0.4761515145880209,0.5910519367015639,0.4459341354110493,0.6160998196254904,0.3635383156367964,0.44234524053033825,0.42865909217695297,0.5856964873458914,0.41441508451568515,0.6519701731223385,0.3656953716272756,0.4086319430239694,0.5652230507466017,0.4095059226063187,0.6564702382059244,0.37246406456291725,0.46133105230860777,0.5413652676794912,0.5477434590996151,0.5390036632761218,0.42700410956356805,0.41428491734384587,0.6133477137066032,0.6123621622626774,0.47297171653309034,0.6522862933968053,0.4810048905665991,0.5424437956747308,0.5412908864384403,0.7286014467151385,0.5790021756513007,0.5463674061401714,0.47635606300091116,0.5569481376796772,0.36147423619763097,0.4660542611153467,0.3630362422597021,0.49500715919445115,0.3796232590140767,0.31016977518269895,0.605649255257824,0.3664763746583112
CS-254B,0.45933827215507156,0.0,0.3941681056090904,0.5122542193505264,0.5159026346571604,0.3703002283740879,0.6795800144822592,0.7033364897231661,0.5704617612655266,0.6450175458140701,0.6077535787890603,0.42976104272266474,0.5365398540633878,0.37637163705230325,0.3703280788726118,0.5303848938896006,0.4674984682225812,0.42207430513006183,0.48716092018047125,0.3726675207486214,0.5844984125215842,0.4495070461761266,0.42597337492341114,0.5541692196290313,0.4647691193672367,0.5740266250765889,0.45031471063332035,0.412911491115691,0.4754637108004233,0.6147162034200412,0.5518297777530218,0.57800924636551,0.35431404222135576,0.4647691193672367,0.436222358380215,0.5226981562969977,0.4894725115579569,0.46546538183033476,0.39670250097476745,0.43366011251601405,0.567815963905754,0.44112404612042555,0.5388792959393973,0.4007686737592603,0.4010193282459756,0.6483874561354648,0.5953601069459143,0.4849885812956052,0.3071074472233053,0.5763382164540746,0.592909263075809,0.3967860524703392,0.37756920848883196,0.5252882526597226,0.48908260457862196,0.5365120035648638,0.524424887205481,0.3602461984069515,0.5604077312983903,0.4339943184983011,0.5470951930039548,0.7257004400378767,0.4082604578621957,0.6219294825377374,0.5174065615774522,0.5665348409736535,0.704088453183312,0.3698267698991812,0.45477079039714813,0.6396423995989529,0.4039436305909876,0.4138862585640283,0.39505932156185597,0.41285579011864315,0.5036762658051579,0.4001002617946861,0.5974488943352086,0.5479585584581964,0.4117696206762101,0.7016933103102545,0.6517573664568596,0.5704339107670028,0.35136188937781987,0.516014036651256,0.5804043892385674,0.5264022726006795,0.3833064111847602,0.4689466941458252,0.5516348242633543,0.5110009469169499,0.524759093187768,0.43650086336545424,0.44828162424107393,0.590736924190943,0.525873113128725,0.34590319166713085,0.5510778142928758,0.5312204088453183,0.41135186319835126,0.5010026179468613,0.3541747897287361,0.5046788837520192,0.33370467331365233,0.6931710577619339,0.43900740823260737,0.49306522586754303,0.5899849607307971,0.42441374700607143,0.42705954436584415,0.375731075586253,0.5471508940010026,0.39388960062385114,0.335292151729516,0.6130451735086058,0.582019718152955,0.5521918342338328,0.4131899961009302,0.48117306299782764,0.4531276109842366,0.4704227705675932,0.3645630256781596,0.4753523088063276,0.4240516905252604,0.5650866150504094,0.40792625187990866,0.47251155795688743,0.5934384225477636,0.4467498468222581,0.6138249874672757,0.3628362947696764,0.4442711524536289,0.4306522586754303,0.5875341168606918,0.4097086837854398,0.651590263465716,0.3695761154124659,0.4064501754581407,0.5640839971035482,0.40839971035481537,0.6543196123210605,0.3792402384002674,0.4627360329749903,0.5382944354703949,0.5472065949980505,0.5354536846209547,0.42271486659611207,0.4174511223750905,0.6090347017211608,0.6150225589038044,0.4740433353757032,0.6513953099760486,0.4808945580125884,0.5418592992814572,0.541552943797694,0.7267587589817858,0.5802372862474239,0.5472065949980505,0.47053417256168883,0.5548376315936056,0.3565977831003175,0.46816688018715535,0.36177797582576726,0.49156129894725115,0.3798807998663176,0.3120926864590876,0.6042722664735699,0.3662897565866429
CS-372,0.46279012141736187,0.6406541670108202,0.0,0.5189559758817213,0.5160320475757826,0.37500619476336006,0.6828941934418106,0.7052283802758734,0.5740480713636739,0.6451969934748493,0.6094325596762203,0.4277690592219377,0.5384818699925663,0.37697199966961265,0.37355249029487075,0.5303873792021144,0.46916659783596265,0.42406872057487405,0.49042702568761876,0.3749896753943999,0.5883868836210456,0.4510448500867267,0.42669530023953084,0.5540761542909061,0.4612868588419922,0.5733872966052697,0.45479474684067067,0.4110018997274304,0.4770793755678533,0.6142396960436112,0.5530023953084993,0.5744610555876766,0.3569505244899645,0.46196415296935656,0.4369703477327166,0.5208226645742132,0.4886264144709672,0.4676137771537127,0.39861237300735114,0.43388122573717686,0.5670438589245891,0.44024118278681756,0.5390435285372098,0.3999834806310399,0.39930618650367555,0.6452630709506897,0.5976212108697447,0.4909226067564219,0.3079375567853308,0.5804245477822747,0.5918063929957875,0.39978524820351863,0.3791690757413067,0.5222268109358222,0.49330139588667715,0.5370446848930371,0.525315932931362,0.3647641860080945,0.5620054513917568,0.4342776905922194,0.5444784009250847,0.7244569257454365,0.40581481787395723,0.6235896588750309,0.5149913273312959,0.5676220368381928,0.705162302800033,0.3705624845130916,0.456710993640043,0.6408193607004212,0.40094160403072604,0.41716362434954984,0.3910795407615429,0.41468571900553397,0.500619476336004,0.3943008177087635,0.6017510531097712,0.5490212273891137,0.4133146113818452,0.7040885438176262,0.6495085487734369,0.5777484100107376,0.3517304038985711,0.5163789543239449,0.5815148261336417,0.5271000247790535,0.3863054431320724,0.46763029652267285,0.5565705790038821,0.512810770628562,0.5231849343355084,0.44143057735194513,0.4487651771702321,0.5910299826546626,0.5267035599240109,0.3472536549103824,0.5521103493846535,0.5359213678037499,0.4141405798298505,0.501247212356488,0.3557280911869167,0.5071281077062856,0.33461633765590154,0.6953828363756505,0.44222350706203023,0.49313620219707605,0.5900883786239366,0.428281159659701,0.4274056331048154,0.37589824068720573,0.5459651441314942,0.39669612620797884,0.3392087222268109,0.6140745023540101,0.580160237878913,0.5571817956554059,0.4118278681754357,0.47864871561906336,0.45320888742050053,0.4730486495415875,0.36639960353514495,0.4736268274551912,0.42905757000082595,0.5655901544560997,0.4101924506483852,0.4735772693483109,0.5894606426034525,0.4473940695465433,0.6163211365325845,0.36286445857768235,0.44567605517469233,0.4277360204840175,0.5860411332287107,0.41257123977864046,0.6505988271248039,0.36559015445609977,0.41082018666886927,0.5652762864458578,0.4092838853555794,0.6568431485917238,0.37421326505327496,0.4620963079210374,0.5414718757743454,0.5479474684067068,0.5399190550920955,0.42273065168910545,0.4168497563393078,0.6115140001651936,0.6101098538035847,0.47440323779631616,0.651110927562567,0.48178739572148344,0.540926736598662,0.5398860163541753,0.7273643346824151,0.5808210126373172,0.5456677954902123,0.47498141570991986,0.5590319649789378,0.3622367225571983,0.4649046006442554,0.36298009416040306,0.4936978607417197,0.3816139423474023,0.313124638638804,0.6028908895680185,0.36811761790699593
CS-349D,0.459250667936955,0.637284344386223,0.39688917424352255,0.0,0.5141354099786675,0.37234637450034175,0.6810264482322971,0.7034774144108692,0.5747157384586707,0.6457345235383054,0.6073980490027546,0.42559492989250874,0.5354265476461695,0.3806515750885405,0.37166290412774683,0.533210446741089,0.46484269825818614,0.4233788289874283,0.49158088768303543,0.37302984487293667,0.5856305531967774,0.4515460928277033,0.4289915705320713,0.5545844293022388,0.46072116479920466,0.5755234761717375,0.4534308141581923,0.4115734316426071,0.47768365677360564,0.6114367375680881,0.5530517987697533,0.5741151129797237,0.35805563034608456,0.4617360147463911,0.435453472236605,0.526292898121492,0.49031750305490546,0.4653604788434853,0.4000372802021415,0.4328438580866972,0.565809912391525,0.43773170681192136,0.5386989209452603,0.4006793281279125,0.39792473541412093,0.6442847378994677,0.5992999606486755,0.4922850692790423,0.30791375846571256,0.5753992088312657,0.595281983306754,0.399105275148603,0.37853903030051983,0.5213636269494439,0.4905453265124371,0.5378290495619577,0.5223784768966303,0.36720999109417396,0.5610049085599487,0.4337137294699998,0.546983410310047,0.7253484663339064,0.40997866743988565,0.6254375245945778,0.5135969181699563,0.5682538367541371,0.7043472857941718,0.36888760019054323,0.45674460990410704,0.6404324503448419,0.40235693722428184,0.41200836733425844,0.39258123977383347,0.4119048112171986,0.5006938259843009,0.39647494977528325,0.6018888635751714,0.5444773522771991,0.4131267733985047,0.7061905846778369,0.6499181906675228,0.574591471118199,0.3495018950769422,0.5189197025868318,0.5805563034608454,0.5290474908352837,0.3839653708344552,0.46540190129030923,0.5573390220160305,0.5147153242342025,0.5236625727481722,0.44075554543006856,0.4488950562309716,0.5922581446886067,0.5246774226953587,0.34612596566079157,0.5454507797775615,0.5305801213677692,0.4174139966447818,0.5045254023155148,0.3543690325787544,0.5036969533790361,0.3335749642731396,0.6936395832901849,0.4424124433030259,0.49474970486506636,0.5914089845287162,0.4282459664892405,0.42822525526582855,0.3786840088644036,0.5454507797775615,0.3968477517966986,0.34005757720108526,0.6166766770913158,0.5760412567570367,0.5584988505271007,0.4115941428660191,0.4795476668806826,0.4501998633059255,0.47534328852805335,0.36439326471014644,0.4785121057100843,0.4282045440424166,0.5664933827641199,0.410392891908125,0.4742455936872191,0.5926516579334341,0.448004473624257,0.6184992647515689,0.363419837209784,0.4449806350061098,0.4311248265435039,0.5843671685686473,0.4105378704720088,0.647909201996562,0.3676449267858252,0.4090466623863472,0.5667419174450635,0.40981297765258995,0.6577884555640702,0.3758258600335522,0.4637657146407638,0.5373319802000704,0.5459892715862726,0.5395066586583269,0.4223846902636539,0.4176003976554895,0.609013524428888,0.6131143466644575,0.4756332456558209,0.6482612927945653,0.4809974525195203,0.5403972412650415,0.540148706584098,0.7301327589420707,0.5775324648426983,0.5458442930223888,0.4762752935815919,0.554501584408591,0.3627156556137771,0.46604394921608017,0.3625913882733053,0.49002754592713793,0.3823913178551457,0.31139324399892304,0.6037942961290723,0.3691982685417228
CS-155,0.46420313790255985,0.6411643270024773,0.39518992568125516,0.515710156895128,0.0,0.3722543352601156,0.6806564822460777,0.7072254335260115,0.575474814203138,0.6490916597853014,0.6097646573080099,0.4314616019818332,0.5367671345995045,0.379541701073493,0.37210982658959535,0.5263831544178365,0.47196531791907514,0.4216969446738233,0.49009083402146986,0.3770231213872832,0.5837530966143682,0.4511767134599505,0.4267134599504542,0.5523327828241124,0.46511147811725845,0.5781998348472337,0.45427332782824115,0.4139760528488852,0.47601156069364164,0.610858794384806,0.5536127167630058,0.575681255161024,0.3571841453344344,0.46765070189925684,0.4378819157720892,0.5244632535094963,0.49229975227085054,0.4690957886044591,0.39847233691164324,0.43484723369116435,0.5680635838150289,0.4411436829066887,0.5386870355078448,0.4023534269199009,0.39969033856317093,0.6454995871180842,0.6000825763831544,0.49192815854665567,0.3063583815028902,0.579644921552436,0.5933938893476466,0.39729562345169284,0.3809248554913295,0.5236787778695293,0.4950660611065235,0.5391618497109827,0.528963666391412,0.3663501238645747,0.5598885218827415,0.43342279108175064,0.5463253509496284,0.7280346820809248,0.40714285714285714,0.6214285714285714,0.512943848059455,0.568682906688687,0.7054500412881916,0.3708711808422791,0.4593517753922378,0.6431255161023948,0.4039843104872007,0.41147811725846406,0.3911023947151115,0.4143270024772915,0.5024772914946325,0.39667630057803466,0.6015689512799339,0.5475639966969447,0.4170520231213873,0.7038810900082576,0.6481420313790256,0.5762799339388934,0.35249793559042114,0.5147811725846408,0.5805532617671346,0.5290255986787779,0.3859826589595376,0.46573080099091657,0.5564409578860446,0.5168662262592898,0.5241329479768786,0.4385012386457473,0.45245664739884395,0.5937654830718414,0.5272295623451693,0.3471924029727498,0.5523121387283237,0.535074318744839,0.4162262592898431,0.5030140379851362,0.35383980181668045,0.505222956234517,0.33457886044591245,0.6963047068538398,0.4434971098265896,0.4976878612716763,0.5898018166804294,0.42937654830718414,0.42991329479768786,0.37896366639141205,0.5483484723369116,0.39820396366639144,0.34042113955408754,0.618951279933939,0.5799132947976878,0.5598678777869529,0.414037985136251,0.4830924855491329,0.4523740710156895,0.4735136251032205,0.35943435177539224,0.47809661436829065,0.4324525185796862,0.563831544178365,0.4118290668868704,0.4758670520231214,0.588831544178365,0.4504748142031379,0.617795210569777,0.36096201486374896,0.4450454170107349,0.42960363336085877,0.582411230388109,0.413831544178365,0.6529108175061932,0.36932287365813377,0.4093104872006606,0.5697151114781173,0.4082163501238646,0.6576589595375723,0.3725639966969447,0.46271676300578035,0.5400082576383154,0.5458711808422791,0.5420933113129645,0.4267134599504542,0.4125722543352601,0.6154004954582989,0.6139141205615194,0.4737200660611065,0.6481420313790256,0.4791701073492981,0.5408340214698596,0.5393889347646573,0.7290049545829893,0.5818331957060281,0.5465937241948803,0.47295623451692814,0.5572254335260116,0.3609826589595376,0.467795210569777,0.36498761354252685,0.4965730800990917,0.38290668868703553,0.3105904211395541,0.6042113955408753,0.36610239471511147
CS-336,0.46308263220192586,0.6383441568828178,0.3948302888768035,0.5152596052336927,0.5136120797210404,0.0,0.6821555392047091,0.7060686522281583,0.5725231133433571,0.6456220608464762,0.6090885824882434,0.4271729741834352,0.5379730637576378,0.37683547138424134,0.37336447103234266,0.5288556895614063,0.469688729645862,0.4204868997728654,0.4871077129786621,0.37274065069260054,0.5872708659905947,0.4482389071947279,0.4257013979973768,0.5522089638184203,0.4617070283758278,0.576154067628523,0.45132601810678524,0.4111135992834064,0.47752647237595575,0.613135416999904,0.5527368117982021,0.5753223071755335,0.3588406538916792,0.4617230237691545,0.4384497264787741,0.5242490162833104,0.4918103586167184,0.4662817108672702,0.3972615886624652,0.4371540996193096,0.5675485460187466,0.4383537541188138,0.5397805432035574,0.40230013756038263,0.3978694136088806,0.6441664800537446,0.5988835215457948,0.488899197031255,0.30661569467993216,0.5765859432483444,0.5919415208419975,0.39983684698806743,0.3783390383569532,0.5238491314501423,0.4921942480565597,0.5413960779295562,0.5252247352762405,0.3658786269554368,0.5622060846476215,0.4336351130874308,0.5479381938001855,0.7237115710675326,0.40577113791228125,0.6228286253558974,0.5135001119677532,0.569020122204805,0.7016699190633098,0.36896573786749415,0.4561886176781087,0.6395438113823219,0.40297194408010495,0.4136728622156819,0.3919991042579737,0.4139127931155827,0.500863751239643,0.3971816116958316,0.6015547522313573,0.5465785853674142,0.4170958763876004,0.7060366614415049,0.6503087110912057,0.5779615470744426,0.35004318756198216,0.5181387760325027,0.5803608560734509,0.5252727214562206,0.38561694232061167,0.4660417799673694,0.5548482037173295,0.514955692760485,0.5235772097635881,0.44121692952429703,0.45046226686714225,0.5911417511756614,0.5244729517898845,0.34924341789564606,0.5503375027991938,0.5331424549729677,0.41284110176269234,0.5025592629322755,0.353562174093861,0.5039988483316805,0.3332320291755974,0.69498384465274,0.44283246425029593,0.4939217505358457,0.5897501519562366,0.4270610064301481,0.42752487283662305,0.37664352666432066,0.5490578713330561,0.39751751495569276,0.33735884065389166,0.6160465785853674,0.5774976806679676,0.5596148309286926,0.4133849451358009,0.48200518250743785,0.451166064173518,0.47383153651748294,0.3645989954892991,0.473655587190889,0.4291723983492754,0.5635496976870661,0.41117758085671324,0.4749512140503535,0.5907898525224735,0.4479349947215202,0.6157746568988132,0.36311142390991397,0.4460315429156403,0.42963626475575034,0.5853034326114079,0.41021785725710996,0.6527400108768675,0.365926613135417,0.40868229949774465,0.5649093061198375,0.4089382257909722,0.654323554816213,0.37166895933971017,0.46519402412105315,0.5413161009629227,0.5490258805464027,0.5375411881378163,0.4251415592309415,0.4166959915544323,0.6088006654083624,0.6121756934003008,0.47512716337694744,0.651332416264116,0.4817972423941905,0.5413960779295562,0.5422118429892191,0.7250871748936306,0.5786493489874917,0.5463706452541668,0.47696663360952046,0.5579353146293867,0.3590166032182731,0.4671454621069132,0.3645830000959724,0.49505742346204296,0.3809462874692089,0.3107904923382066,0.604449918423494,0.3667103874084264
CS-254,0.45978569177434603,0.6374093917428302,0.39502048534509926,0.5146233848093287,0.5124803025527892,0.3737472423573905,0.0,0.7077529152221872,0.5768042861645131,0.6431452883706271,0.6079104947998739,0.4247715096123542,0.5369366530097699,0.3738102741884652,0.3722659943271352,0.5308225653955247,0.4664355499527261,0.42527576426095176,0.4895997478726757,0.37743460447526,0.5872045382918374,0.447494484714781,0.4238260321462338,0.5560668137409391,0.4568231957138355,0.5772770248975733,0.45398676331547433,0.41323668452568546,0.47652064292467694,0.6133942641033722,0.5516861014812481,0.5722344784115978,0.3554680113457296,0.46088874881815317,0.4396155058304444,0.5246769618657422,0.4889063977308541,0.46596281121966593,0.3995587771824772,0.43179955877718246,0.5650173337535456,0.4360542073747242,0.5401827923101166,0.39773085408131104,0.4002206114087614,0.6464544595020485,0.5988023952095808,0.4913961550583044,0.30728017648912703,0.5734005672864797,0.5907973526630949,0.40066183422628426,0.37598487236054207,0.5265048849669083,0.4905137094232587,0.5429246769618657,0.5225023636936653,0.3615820989599748,0.5650488496690829,0.4359281437125748,0.5429246769618657,0.7242987708792941,0.406460762685156,0.6179640718562874,0.5140876142451938,0.5705326189725811,0.701827923101166,0.36999684840844627,0.4569807752915222,0.6445635045698077,0.39996848408446267,0.414560352978254,0.3907658367475575,0.41572644185313584,0.4995272612669398,0.39385439647021747,0.60154427986133,0.5524424834541444,0.4175858808698393,0.7101166088874882,0.6482823826032146,0.5755436495430192,0.3511503309171131,0.5195398676331547,0.5813425780018909,0.5240781594705326,0.387078474629688,0.4661834226284274,0.553955247399937,0.5124172707217145,0.5234478411597857,0.4431768042861645,0.4541128269776237,0.5891900409706902,0.521840529467381,0.3488811849984242,0.5489442168294989,0.534037188780334,0.4179010400252127,0.5025527891585251,0.35348250866687675,0.5008509297195084,0.3323353293413174,0.6967853766151907,0.4393003466750709,0.49552473999369684,0.5843681058934762,0.4236054207374724,0.4263788213047589,0.37787582729278285,0.5466120390797352,0.39732114717932554,0.34103372202962495,0.6160416010085092,0.5764260951780649,0.5576110936022691,0.4097069019855027,0.4787897888433659,0.454144342893161,0.47548061771194455,0.3639773085408131,0.47589032461393005,0.42622124172707215,0.5648597541758588,0.4116608887488182,0.47195083517176173,0.5884336589977939,0.44550898203592815,0.6131421367790735,0.36476520642924676,0.44667507091080993,0.4318310746927198,0.5880554680113458,0.4068074377560668,0.6516230696501734,0.366971320516861,0.41175543649543017,0.5652064292467697,0.4086983926883076,0.6549952726126694,0.3699023006618342,0.46489127009139614,0.5409076583674756,0.5458241411913016,0.5397100535770564,0.4228175228490388,0.41506460762685154,0.6089820359281437,0.6098644815631894,0.4785376615190671,0.649952726126694,0.48105893476205486,0.5400252127324299,0.5402458241411913,0.7276079420107154,0.5789158525055152,0.5431452883706271,0.4723290261582099,0.5577056413488812,0.362054837693035,0.4703435234793571,0.362874251497006,0.4908919004097069,0.38682634730538923,0.31433974156949257,0.6004412228175229,0.3639142767097384
CS-343D,0.46467566924045034,0.6376747508418654,0.3930405796115514,0.5130106466206333,0.5176026395455627,0.3749447260110888,0.6845811082009592,0.0,0.5701214327017926,0.6431851423517807,0.6084900846967584,0.42627300248307765,0.5344059321745638,0.37735977414197763,0.3761012279329229,0.5294737916255655,0.4662063335487602,0.4200142862002109,0.4880097962515732,0.36977448212524233,0.5844756624374978,0.4431443246368924,0.42872206537637336,0.5606993435150855,0.45943739582979015,0.5758018980237423,0.4552875948161502,0.4151161604136195,0.4776012789550665,0.6153270519405422,0.5537603319840811,0.5716861117725093,0.35320929283308955,0.4581788496207354,0.4332800435388959,0.5236232524915814,0.48277152284091296,0.4623626653967822,0.3999115616177421,0.43314398448926833,0.5631484064083813,0.43848430218714923,0.5342018436001225,0.39844892683424604,0.3962719820402055,0.643695363787884,0.5957685635565836,0.4888941800741522,0.30375182829347935,0.5796795809381271,0.5936936630497636,0.402598727847886,0.3814075308683969,0.5242695329773122,0.4950508520697983,0.537297186979149,0.519303377665907,0.36286948535664476,0.5588965611075206,0.4347766930847988,0.5492703833463723,0.724718527841083,0.4049797612163679,0.6241368754039253,0.5126024694717507,0.5667879859859178,0.7051940542195313,0.36803972924249123,0.45610394911391544,0.6431511275893738,0.40151025545086566,0.4140617027790061,0.3908296200551039,0.41307527466920646,0.49906459403381065,0.40065988639069355,0.5991360250348652,0.5482499404741658,0.41287118609476514,0.7040715670601041,0.6532875267866254,0.5761080308854043,0.3471546651246641,0.5126364842341576,0.5810061566719956,0.5238273410660227,0.38504711044593354,0.46719276165855983,0.5528419333990952,0.5125684547093439,0.5232831048675125,0.4389945236232525,0.45072961665362765,0.5907343787203646,0.5210381305486581,0.3484812408585326,0.5505629443178339,0.5317187659444199,0.4102180346270281,0.5036225721963332,0.3587196843430049,0.5070580631994286,0.33218816966563486,0.6927786659410184,0.4409673798428518,0.4912752134426341,0.5872988877172693,0.42450423483791966,0.4243681757882921,0.37191741215687607,0.548181910949352,0.3962379672777986,0.33759651688832953,0.6128099595224328,0.5797816252253478,0.5611075206639682,0.41032007891424876,0.4781455151535767,0.44987924759345554,0.471274533147386,0.36446817918976837,0.4676009388074424,0.424980441511616,0.5602571516037961,0.4085513112690908,0.47307731555495086,0.5878771386781864,0.4439606789346576,0.6151569781285078,0.3665770944589952,0.4449471070444573,0.43130718731929657,0.5834212048028844,0.4069526174359672,0.6480152386135583,0.3652845334875336,0.41171468417293106,0.5660736759753733,0.40719072077281543,0.6588999625837614,0.3768835674682812,0.46715874689615294,0.54525664138236,0.5480798666621314,0.5363107588693493,0.4275655634545393,0.4142657913534474,0.6103268818667301,0.6133541957209429,0.4758325113099085,0.6530834382121841,0.47909792850096944,0.5394741317731896,0.539950338446886,0.7279159155073301,0.5796795809381271,0.5425354603898092,0.47175073982108234,0.5620599340113609,0.3575971971835777,0.4654580087758087,0.361338821048335,0.4897445491343243,0.3801149698969353,0.31303785843055887,0.605938977516242,0.3700806149869043
